ship_date,origin_zone,dest_zone,carrier,service_level,package_weight_lbs,package_length_in,package_width_in,package_height_in,package_volume_cubic_in,insurance_value,transit_time_days,shipping_cost_usd
2024-10-08,9,3,OnTrac,PRIORITY,5.24,15.6,11.5,10.0,1800.4,1775.24,3.22,12.92
2024-12-19,2,5,UPS,STANDARD,1.27,11.2,9.2,2.8,285.36,140.78,6.14,13.43
2024-01-21,7,4,LaserShip,ECONOMY,1.31,13.2,9.0,3.5,412.83,1850.64,11.46,5.99
2024-06-23,9,9,LaserShip,EXPRESS,1.81,11.8,8.4,3.1,307.3,1516.88,3.53,17.71
2023-04-07,5,7,Amazon_Logistics,EXPRESS,4.17,16.5,13.3,7.5,1649.84,1935.78,3.46,19.99
2024-03-01,4,1,DHL,ECONOMY,0.97,9.6,6.6,1.9,123.14,553.12,8.93,6.14
2024-08-11,8,8,LaserShip,STANDARD,3.31,19.6,12.4,6.9,1668.69,247.54,8.0,12.52
2024-06-21,5,9,USPS,ECONOMY,6.43,19.3,13.2,6.9,1760.11,713.12,11.75,12.76
2023-06-28,4,7,FedEx,EXPRESS,1.4,13.4,9.6,3.6,457.41,748.05,3.71,24.32
2024-05-21,1,8,LaserShip,PRIORITY,0.84,9.6,7.8,1.7,126.2,1582.17,5.59,11.14
2024-05-14,4,8,Amazon_Logistics,EXPRESS,3.32,15.3,14.4,8.0,1770.6,453.56,2.52,23.38
2024-04-20,5,6,LaserShip,EXPRESS,0.92,10.9,7.9,1.9,162.6,633.89,3.13,14.45
2024-01-04,3,6,DHL,ECONOMY,3.4,12.7,12.1,4.6,702.73,351.71,14.51,15.56
2023-10-17,8,2,FedEx,STANDARD,4.61,16.0,12.2,6.1,1203.62,93.16,5.21,13.42
2024-06-09,8,6,FedEx,ECONOMY,4.09,19.7,13.8,5.0,1361.4,1873.44,8.16,13.79
2024-01-22,8,4,USPS,STANDARD,3.2,13.6,11.2,4.4,663.31,1866.36,6.25,9.38
2024-10-03,8,9,LaserShip,STANDARD,0.47,11.3,7.3,2.2,183.73,406.73,7.92,9.36
2023-12-10,8,8,Amazon_Logistics,STANDARD,4.28,17.6,14.6,6.1,1560.3,1239.97,8.81,17.24
2023-11-29,5,3,LaserShip,ECONOMY,3.05,22.2,12.7,5.7,1589.79,1963.34,12.68,6.66
2023-01-18,5,5,LaserShip,OVERNIGHT,1.83,13.3,9.2,3.3,402.33,1359.34,2.05,15.36
2024-11-18,1,5,Amazon_Logistics,OVERNIGHT,0.92,9.1,9.1,2.1,175.86,1579.68,1.64,28.96
2023-06-14,8,9,DHL,ECONOMY,1.44,14.1,9.6,3.0,409.76,703.3,12.14,15.65
2024-07-16,5,7,Amazon_Logistics,EXPRESS,0.93,10.8,8.3,1.5,138.01,362.69,2.76,15.68
2023-10-04,1,5,LaserShip,ECONOMY,3.46,14.1,13.1,4.9,903.34,820.8,8.59,9.02
2024-03-17,5,6,OnTrac,OVERNIGHT,2.27,17.4,13.2,5.0,1155.56,254.93,2.08,26.77
2024-09-30,6,9,USPS,PRIORITY,8.55,24.1,17.7,11.8,5027.99,291.09,4.86,24.71
2024-11-24,6,2,USPS,EXPRESS,3.2,14.3,11.3,3.5,558.44,1232.55,1.65,18.25
2024-08-06,4,3,USPS,OVERNIGHT,3.72,20.4,15.2,5.6,1733.41,858.53,1.82,24.24
2023-03-23,1,7,DHL,ECONOMY,4.59,16.7,12.8,8.0,1727.63,1138.34,12.31,16.99
2023-02-17,9,6,UPS,STANDARD,1.03,10.5,8.2,2.1,176.43,624.54,5.88,13.12
2024-05-29,1,3,DHL,PRIORITY,1.51,11.3,9.1,3.5,363.89,412.22,3.88,14.99
2023-12-01,6,6,UPS,EXPRESS,1.37,11.7,8.6,2.4,239.66,1954.08,2.82,23.95
2023-07-18,2,6,USPS,STANDARD,7.73,27.9,18.3,16.5,8444.94,1568.73,6.43,22.57
2023-03-31,7,8,LaserShip,ECONOMY,1.54,11.0,8.8,3.0,289.35,299.94,11.34,9.14
2023-09-05,7,2,Amazon_Logistics,OVERNIGHT,1.61,13.7,9.7,3.2,433.77,1992.31,0.84,20.44
2024-01-16,2,8,DHL,OVERNIGHT,0.82,11.4,7.9,2.2,201.08,1639.71,1.7,35.57
2024-12-10,5,2,USPS,EXPRESS,5.51,18.2,15.0,7.7,2111.4,171.18,2.46,19.46
2023-03-06,7,5,OnTrac,STANDARD,6.27,17.6,13.2,7.5,1746.99,1548.0,9.23,14.87
2024-12-19,8,2,FedEx,EXPRESS,4.32,14.1,11.5,9.9,1608.67,1314.86,1.53,23.17
2024-01-05,3,3,Amazon_Logistics,ECONOMY,0.84,9.0,7.8,2.0,139.82,1463.21,9.62,6.32
2024-05-20,9,3,USPS,STANDARD,2.52,14.1,11.1,3.9,618.04,47.95,9.29,8.99
2024-01-31,5,3,UPS,ECONOMY,4.32,18.1,14.0,7.6,1914.79,214.68,11.13,11.11
2024-04-19,2,8,Amazon_Logistics,PRIORITY,6.52,14.5,13.2,7.0,1337.75,1471.26,4.51,17.4
2023-02-17,5,8,LaserShip,OVERNIGHT,4.83,15.9,11.1,10.4,1841.85,1441.71,1.82,26.74
2024-05-02,8,2,USPS,STANDARD,0.8,8.4,7.8,1.7,112.98,1817.06,7.87,8.37
2023-02-17,1,7,FedEx,ECONOMY,10.04,20.7,15.6,13.1,4241.75,347.19,8.16,22.13
2024-01-23,3,7,OnTrac,ECONOMY,10.24,20.9,19.2,14.1,5646.64,1848.78,13.31,17.21
2023-01-11,8,8,UPS,OVERNIGHT,3.85,15.2,11.6,7.6,1342.37,789.22,2.55,29.65
2023-12-11,3,3,Amazon_Logistics,STANDARD,0.77,8.8,7.5,2.4,157.0,1475.41,8.2,7.93
2024-03-12,4,6,OnTrac,ECONOMY,2.2,14.0,11.5,3.4,548.62,1546.7,13.93,7.93
2023-05-30,2,1,UPS,ECONOMY,1.56,11.1,9.7,3.4,364.87,804.4,7.02,8.52
2024-10-31,9,4,Amazon_Logistics,PRIORITY,3.84,19.0,16.2,6.4,1958.93,1476.53,5.19,12.83
2024-05-29,3,7,USPS,EXPRESS,6.57,22.8,18.8,13.5,5777.87,1049.31,2.57,22.95
2023-03-11,1,6,USPS,PRIORITY,2.0,14.0,9.4,3.5,460.73,1285.39,3.47,13.14
2023-02-23,9,3,LaserShip,ECONOMY,9.08,23.1,21.4,12.2,6029.79,1598.69,11.49,12.84
2023-09-06,6,1,DHL,STANDARD,2.5,15.6,10.6,5.7,935.68,1751.87,6.86,13.39
2024-07-29,9,7,FedEx,ECONOMY,1.05,9.1,6.6,2.1,123.07,1740.68,11.09,12.66
2023-10-03,5,8,FedEx,EXPRESS,9.73,23.7,17.9,13.1,5569.36,109.92,2.39,31.8
2023-02-04,7,4,DHL,PRIORITY,5.22,14.6,10.0,8.0,1162.03,344.5,3.89,24.6
2024-09-09,8,9,DHL,STANDARD,1.06,11.7,7.6,2.9,259.34,886.03,8.1,18.17
2024-01-31,2,2,OnTrac,OVERNIGHT,4.23,16.6,11.5,7.8,1491.37,1437.86,1.45,29.03
2023-09-03,1,4,UPS,PRIORITY,0.95,10.5,7.5,2.0,156.06,460.89,4.23,14.81
2024-11-27,5,1,DHL,STANDARD,4.82,17.8,14.5,6.2,1612.42,386.41,7.33,15.89
2024-12-17,6,3,Amazon_Logistics,STANDARD,1.6,13.8,9.2,2.5,318.42,1423.31,6.82,9.38
2023-06-02,8,9,LaserShip,PRIORITY,0.69,10.6,7.2,1.9,144.52,797.31,6.49,10.63
2023-09-01,6,7,OnTrac,STANDARD,1.01,10.2,7.8,1.9,148.98,63.47,11.22,10.93
2023-05-15,9,1,UPS,EXPRESS,4.71,16.3,14.9,4.8,1149.16,1986.63,2.99,24.1
2023-08-20,8,5,USPS,PRIORITY,4.18,19.7,16.8,6.4,2120.35,1198.44,3.82,14.08
2024-09-10,1,8,UPS,PRIORITY,8.69,22.1,16.8,11.3,4190.38,950.65,3.86,24.46
2023-04-04,9,6,UPS,PRIORITY,1.52,10.9,9.9,2.6,283.14,591.63,3.75,19.91
2023-05-02,1,2,UPS,PRIORITY,7.1,16.4,12.3,8.9,1800.7,448.48,3.17,16.7
2023-07-16,9,8,LaserShip,EXPRESS,0.65,9.2,7.6,1.8,122.08,122.39,4.25,18.52
2024-11-18,5,6,UPS,ECONOMY,9.02,26.2,15.9,12.5,5181.28,1138.29,7.88,19.59
2023-10-05,8,1,DHL,STANDARD,2.91,16.6,12.9,4.3,919.53,31.26,6.15,12.83
2024-11-05,4,6,UPS,EXPRESS,6.95,18.8,13.8,9.4,2418.58,515.44,3.01,24.97
2024-09-26,9,4,USPS,ECONOMY,8.23,22.9,19.3,13.3,5878.87,1780.74,11.31,12.86
2023-08-14,3,9,USPS,PRIORITY,4.24,15.9,10.6,8.3,1396.85,445.16,4.55,18.01
2024-08-16,3,7,UPS,ECONOMY,2.99,13.8,7.7,3.3,353.59,1586.56,14.33,12.44
2023-02-21,8,2,LaserShip,OVERNIGHT,3.28,13.0,10.3,3.7,492.83,926.62,1.26,20.28
2024-07-05,7,1,FedEx,EXPRESS,4.83,16.6,13.2,8.3,1820.25,417.61,1.25,22.26
2023-08-12,8,2,USPS,ECONOMY,8.27,26.7,17.0,14.9,6759.69,1408.62,10.39,12.05
2024-02-01,9,4,USPS,EXPRESS,1.78,11.3,8.2,3.6,337.15,1164.37,1.93,17.71
2023-03-08,8,7,DHL,EXPRESS,6.79,14.1,12.4,10.6,1853.4,797.69,2.74,30.05
2024-09-04,2,6,DHL,EXPRESS,1.23,11.5,11.6,3.0,405.09,69.92,2.7,28.66
2023-08-25,3,2,Amazon_Logistics,PRIORITY,1.02,12.8,8.0,2.9,300.17,902.53,3.19,8.42
2023-06-26,9,9,DHL,PRIORITY,3.22,13.1,11.4,4.7,695.94,932.81,5.6,25.91
2023-10-10,5,4,UPS,EXPRESS,5.98,15.5,12.9,8.7,1744.39,1909.3,1.89,24.47
2023-07-13,8,3,Amazon_Logistics,PRIORITY,0.52,10.0,8.7,2.0,178.82,40.53,4.57,10.54
2024-07-29,3,6,USPS,ECONOMY,1.51,14.3,11.7,3.0,508.74,1012.11,9.63,9.2
2023-08-23,3,4,FedEx,OVERNIGHT,1.03,10.1,7.8,2.2,172.47,653.76,1.43,34.95
2023-03-29,7,1,Amazon_Logistics,OVERNIGHT,3.22,12.5,8.8,3.3,358.42,406.67,1.03,25.09
2024-05-02,5,4,USPS,PRIORITY,1.45,12.0,9.3,3.5,390.27,1188.98,4.83,9.13
2023-04-10,5,7,USPS,ECONOMY,0.91,10.2,9.7,2.3,230.52,1342.69,9.8,9.03
2023-11-10,8,2,FedEx,PRIORITY,2.81,15.4,10.9,4.9,821.33,1568.75,3.68,19.43
2023-05-21,6,9,FedEx,EXPRESS,2.67,16.1,16.3,5.9,1553.7,321.37,3.46,23.53
2023-09-27,3,6,FedEx,OVERNIGHT,6.73,27.6,14.9,9.1,3743.28,909.09,1.28,37.77
2023-07-19,2,8,DHL,EXPRESS,1.13,9.4,9.2,2.8,238.07,529.26,3.54,30.9
2024-04-09,1,5,UPS,PRIORITY,1.11,13.6,9.3,2.8,356.58,56.28,2.86,19.08
2024-04-07,5,3,Amazon_Logistics,PRIORITY,3.06,18.8,13.9,6.3,1632.01,1843.13,4.13,13.47
2024-12-04,3,4,OnTrac,EXPRESS,8.46,21.0,17.3,12.4,4499.93,1855.03,3.41,24.05
2024-05-05,5,9,UPS,ECONOMY,1.9,12.3,8.5,2.9,303.89,1499.94,11.98,13.93
2023-09-12,4,1,USPS,EXPRESS,7.03,28.2,15.7,12.4,5484.77,1708.1,0.97,22.46
2023-12-23,7,7,UPS,OVERNIGHT,0.91,10.7,6.7,2.0,146.81,699.04,1.6,25.05
2023-05-20,1,3,OnTrac,OVERNIGHT,3.55,18.4,9.8,8.0,1438.31,767.38,1.94,30.02
2023-04-13,4,8,DHL,STANDARD,5.13,16.1,11.1,9.6,1717.09,492.92,6.82,21.8
2023-11-24,8,8,USPS,STANDARD,5.07,16.3,12.3,5.0,1004.17,1005.28,6.47,11.13
2024-11-24,3,9,Amazon_Logistics,EXPRESS,10.43,22.6,22.4,12.4,6276.83,583.3,4.09,32.36
2023-08-04,6,7,Amazon_Logistics,OVERNIGHT,2.81,15.1,11.6,3.6,630.03,1202.75,1.81,24.17
2024-06-05,7,8,LaserShip,EXPRESS,0.61,10.2,8.4,1.9,165.23,1418.17,3.86,16.89
2024-08-22,3,7,DHL,PRIORITY,7.88,23.6,19.2,14.6,6626.49,372.41,5.37,34.84
2024-09-03,7,4,LaserShip,PRIORITY,4.14,18.6,15.5,5.0,1457.52,155.57,4.5,11.93
2023-04-25,4,5,UPS,STANDARD,4.16,16.4,13.0,8.1,1731.55,817.17,7.94,15.5
2024-01-04,4,5,UPS,STANDARD,8.81,21.2,17.5,10.3,3815.91,572.83,6.18,20.43
2024-02-07,8,3,USPS,OVERNIGHT,2.43,12.3,10.8,4.0,538.37,1165.12,1.59,24.59
2023-10-11,5,3,DHL,PRIORITY,3.31,17.5,15.7,5.8,1574.97,76.9,4.05,20.48
2023-06-09,6,9,DHL,OVERNIGHT,1.49,13.4,9.1,3.7,450.38,331.25,2.01,35.28
2024-03-28,2,4,FedEx,OVERNIGHT,2.61,16.1,11.4,3.7,685.39,1523.6,1.06,29.47
2023-04-30,6,1,Amazon_Logistics,ECONOMY,4.48,18.3,12.3,8.2,1839.98,784.0,10.2,8.14
2024-07-24,1,4,FedEx,EXPRESS,2.93,13.9,13.0,3.6,655.51,224.3,2.29,27.92
2023-12-11,7,7,Amazon_Logistics,ECONOMY,10.89,27.6,19.8,12.8,6989.6,964.09,10.66,21.06
2024-06-01,3,5,OnTrac,EXPRESS,7.61,27.2,18.4,12.9,6452.73,1191.2,2.95,29.22
2024-03-18,4,9,OnTrac,ECONOMY,3.14,14.8,11.2,3.3,553.28,1335.35,13.86,12.44
2024-05-15,2,1,UPS,ECONOMY,0.74,9.6,7.9,2.7,204.9,1960.39,7.05,5.15
2024-09-19,2,4,FedEx,OVERNIGHT,0.81,10.8,8.6,2.0,183.95,1098.88,0.9,30.9
2023-06-28,6,5,UPS,OVERNIGHT,0.67,9.7,8.4,1.3,108.9,1485.65,1.65,28.2
2024-02-20,9,6,USPS,ECONOMY,1.47,12.6,7.9,2.8,275.81,219.58,13.62,7.71
2023-02-13,2,3,LaserShip,ECONOMY,3.35,14.9,11.7,3.1,544.86,1533.66,14.37,5.02
2023-10-27,7,7,DHL,STANDARD,2.06,11.4,8.0,3.3,302.41,1534.1,9.12,14.72
2023-11-21,4,5,USPS,OVERNIGHT,3.06,15.2,12.9,3.1,608.49,889.5,1.52,15.36
2024-05-19,1,9,UPS,STANDARD,1.03,10.7,8.9,1.7,160.65,1775.37,8.49,19.33
2023-12-26,3,5,USPS,EXPRESS,4.76,15.6,10.6,7.8,1288.5,62.33,2.14,17.56
2024-03-06,8,3,UPS,STANDARD,1.26,12.8,8.7,2.0,219.56,692.45,6.7,9.36
2023-09-14,9,1,OnTrac,STANDARD,3.12,14.9,9.7,4.5,643.12,123.84,5.14,8.13
2023-11-08,4,3,UPS,OVERNIGHT,4.38,20.6,12.3,4.9,1230.13,1672.3,1.59,30.12
2024-07-22,5,6,OnTrac,EXPRESS,5.18,15.9,11.9,7.6,1451.47,1435.03,4.2,24.56
2023-12-26,1,4,FedEx,PRIORITY,0.97,9.7,7.6,2.1,157.54,1381.41,3.2,18.17
2023-12-18,6,2,USPS,ECONOMY,1.47,11.1,9.4,2.6,270.96,1280.31,10.34,5.06
2024-06-25,4,3,DHL,EXPRESS,5.0,15.4,12.3,8.1,1526.83,135.19,2.61,33.03
2023-01-25,3,9,OnTrac,EXPRESS,4.37,14.7,12.8,9.0,1705.99,1188.78,4.26,26.24
2023-05-19,4,7,Amazon_Logistics,PRIORITY,4.73,14.9,10.3,8.3,1272.43,416.86,5.36,12.11
2023-03-30,5,3,Amazon_Logistics,PRIORITY,5.29,20.6,9.0,6.8,1269.3,1280.89,3.9,13.53
2023-04-02,9,4,LaserShip,OVERNIGHT,0.75,11.5,7.0,2.3,187.18,229.76,1.68,21.21
2023-02-28,5,8,FedEx,ECONOMY,3.26,19.3,12.5,6.0,1444.28,17.63,12.71,15.53
2024-12-31,1,2,OnTrac,STANDARD,0.69,9.9,5.3,1.9,100.29,1452.05,7.5,8.3
2023-12-12,2,9,DHL,EXPRESS,2.96,15.7,9.3,3.8,561.32,798.37,4.14,31.6
2024-01-12,7,3,DHL,PRIORITY,1.64,12.9,8.2,2.3,237.9,1931.61,4.07,23.46
2024-10-06,9,3,OnTrac,ECONOMY,0.81,9.1,6.8,2.3,139.8,1290.8,9.23,4.77
2023-02-20,5,1,DHL,OVERNIGHT,5.67,15.3,11.4,9.4,1628.57,1235.91,1.46,41.05
2024-04-14,2,6,USPS,STANDARD,6.94,24.1,18.0,11.0,4791.39,227.64,7.61,18.61
2024-01-17,4,3,FedEx,PRIORITY,4.92,17.4,13.9,6.2,1499.16,1030.28,3.97,20.83
2024-10-19,3,4,USPS,EXPRESS,2.31,15.6,10.9,4.4,745.12,1838.15,1.63,13.58
2023-08-14,7,6,OnTrac,OVERNIGHT,2.02,12.0,12.1,4.6,665.2,1780.28,2.5,26.0
2023-02-22,9,3,USPS,OVERNIGHT,5.08,14.4,11.3,7.7,1257.16,1061.06,1.12,24.39
2023-03-11,6,7,USPS,OVERNIGHT,8.1,24.3,20.5,14.3,7129.3,869.54,2.11,32.52
2024-06-08,9,4,LaserShip,STANDARD,1.7,12.1,8.2,3.4,334.93,1863.75,5.81,7.93
2023-12-06,3,6,LaserShip,ECONOMY,6.7,25.3,16.9,15.0,6403.79,1967.27,9.8,15.35
2023-10-27,8,3,LaserShip,ECONOMY,9.67,23.1,16.4,11.7,4447.85,1667.95,14.19,13.13
2024-05-16,4,3,DHL,EXPRESS,1.81,13.6,9.1,3.2,393.72,1184.49,3.03,28.37
2024-12-18,4,9,LaserShip,PRIORITY,1.47,12.0,8.0,2.5,236.57,1452.84,4.64,12.57
2023-06-11,3,1,Amazon_Logistics,ECONOMY,3.72,17.2,14.5,8.1,2017.08,474.77,7.86,7.24
2024-01-21,5,8,Amazon_Logistics,EXPRESS,12.37,23.9,15.1,11.9,4298.73,1649.54,4.33,27.74
2024-01-01,8,5,Amazon_Logistics,ECONOMY,1.75,13.2,9.0,3.0,360.48,413.71,9.88,9.62
2024-07-16,5,4,Amazon_Logistics,STANDARD,0.59,8.2,7.4,2.2,129.38,1601.54,5.52,9.15
2023-02-10,8,1,DHL,OVERNIGHT,1.54,9.4,7.6,2.4,169.45,444.79,1.14,34.01
2024-02-15,5,1,USPS,OVERNIGHT,4.59,17.6,15.5,5.0,1352.59,138.38,1.01,24.49
2023-04-09,4,9,OnTrac,OVERNIGHT,1.68,9.4,7.6,3.0,211.7,373.92,1.56,23.87
2023-08-23,2,2,OnTrac,PRIORITY,8.73,21.4,17.9,14.2,5432.07,620.5,3.69,19.44
2023-09-17,7,2,UPS,ECONOMY,0.77,10.1,9.8,2.2,214.32,1341.66,4.7,8.08
2024-03-27,4,5,LaserShip,ECONOMY,6.72,17.1,12.5,9.1,1938.59,1757.01,9.92,10.99
2024-05-22,9,5,Amazon_Logistics,OVERNIGHT,3.57,20.0,13.4,6.6,1769.0,460.99,1.67,27.16
2024-01-02,7,1,FedEx,EXPRESS,5.23,17.0,12.6,5.8,1240.77,1593.08,2.1,28.57
2024-12-09,2,2,FedEx,STANDARD,0.65,8.0,8.1,1.8,119.85,1295.4,3.6,11.22
2023-05-23,2,1,USPS,ECONOMY,4.46,16.0,14.0,6.3,1404.39,1552.08,7.37,8.1
2023-02-13,4,6,DHL,STANDARD,0.89,12.0,8.7,1.7,175.76,1913.8,7.42,16.85
2024-08-01,7,2,UPS,EXPRESS,1.0,9.7,9.9,2.0,192.85,1448.18,1.92,16.85
2024-01-03,6,3,OnTrac,STANDARD,4.62,14.7,12.6,9.9,1830.91,546.59,5.35,13.67
2023-08-25,7,8,DHL,PRIORITY,5.95,12.8,13.9,7.2,1286.6,553.14,4.84,23.37
2024-10-20,5,7,USPS,ECONOMY,4.55,17.4,15.2,7.0,1863.89,1284.06,11.55,12.34
2023-07-12,5,8,OnTrac,STANDARD,4.03,13.7,14.8,5.2,1046.36,1036.4,7.26,13.84
2024-11-19,3,7,USPS,OVERNIGHT,4.93,16.1,12.4,8.4,1677.88,1796.61,1.89,27.48
2023-02-22,9,5,Amazon_Logistics,STANDARD,0.8,10.3,7.7,1.9,153.08,108.81,10.07,7.75
2023-05-25,6,6,USPS,OVERNIGHT,0.53,10.2,8.0,1.9,159.09,261.42,1.98,28.0
2024-04-28,6,2,FedEx,ECONOMY,10.05,26.5,16.4,10.4,4505.98,439.87,7.42,15.88
2024-02-20,3,7,Amazon_Logistics,PRIORITY,6.7,17.9,11.3,8.3,1685.44,189.02,4.44,12.74
2024-01-23,1,6,FedEx,STANDARD,7.9,19.3,16.4,10.7,3404.18,1374.87,6.65,23.95
2023-12-04,6,1,LaserShip,OVERNIGHT,1.15,12.2,9.6,3.2,367.34,1052.2,1.42,16.22
2023-08-15,5,3,USPS,PRIORITY,0.92,9.7,8.0,2.0,155.24,654.19,5.01,9.34
2023-02-17,7,6,Amazon_Logistics,OVERNIGHT,5.57,14.7,11.0,8.2,1327.17,1681.26,2.32,24.06
2024-12-24,1,6,DHL,PRIORITY,8.61,21.3,17.2,13.9,5105.33,1003.19,5.63,28.66
2024-09-07,9,6,OnTrac,STANDARD,1.3,11.8,8.0,2.8,268.75,1296.42,6.55,12.04
2023-10-03,3,9,USPS,PRIORITY,7.09,28.4,17.5,8.9,4442.09,808.12,4.7,19.2
2024-08-13,7,5,USPS,PRIORITY,1.19,13.1,7.7,3.1,310.52,758.7,3.41,10.62
2024-10-07,6,3,OnTrac,ECONOMY,0.93,9.5,8.8,2.0,166.05,579.59,8.38,5.64
2024-02-18,5,5,UPS,PRIORITY,4.92,14.3,14.2,9.8,1982.37,927.39,4.26,22.06
2023-01-27,9,2,FedEx,OVERNIGHT,5.15,18.7,9.6,9.8,1772.07,71.4,1.06,31.07
2024-07-08,4,8,OnTrac,EXPRESS,5.45,16.5,13.8,6.9,1578.26,644.19,3.79,26.85
2023-04-03,6,3,FedEx,STANDARD,2.32,14.2,10.7,3.6,551.45,27.5,3.25,10.32
2023-02-23,4,5,UPS,PRIORITY,1.44,10.2,8.9,3.1,285.22,1915.16,3.31,11.85
2023-07-20,2,2,LaserShip,OVERNIGHT,0.88,10.2,8.5,1.8,154.09,811.4,1.4,18.83
2024-10-31,4,9,LaserShip,ECONOMY,6.84,20.3,13.8,9.9,2781.76,867.21,14.72,14.07
2024-01-23,4,5,OnTrac,OVERNIGHT,2.42,14.7,9.2,4.0,544.2,922.27,2.11,25.0
2024-12-31,7,7,Amazon_Logistics,STANDARD,2.29,16.0,9.1,3.7,540.36,745.8,9.27,9.09
2023-09-15,7,7,Amazon_Logistics,OVERNIGHT,7.27,20.1,17.7,12.4,4440.59,1640.1,1.78,32.57
2023-03-28,9,4,OnTrac,ECONOMY,3.39,16.0,11.5,8.3,1511.42,159.99,11.78,8.44
2024-08-22,6,5,USPS,EXPRESS,5.18,19.3,13.5,5.8,1499.62,1547.18,2.81,22.58
2024-05-17,7,6,Amazon_Logistics,OVERNIGHT,5.1,15.6,16.9,6.3,1652.46,1598.9,1.78,24.72
2023-06-30,4,5,LaserShip,PRIORITY,8.93,27.7,17.5,11.9,5762.7,595.28,5.87,20.02
2024-12-09,4,3,UPS,STANDARD,2.93,14.0,12.5,3.0,533.53,1025.92,4.81,9.95
2024-02-19,3,4,DHL,EXPRESS,0.46,10.9,6.5,1.8,127.86,747.87,2.19,24.21
2024-09-02,6,3,OnTrac,ECONOMY,3.14,15.2,13.2,11.7,2340.69,244.9,8.7,8.73
2024-03-27,4,8,FedEx,STANDARD,9.62,22.6,20.5,12.0,5563.57,694.81,5.62,22.97
2024-11-25,2,2,DHL,EXPRESS,3.32,15.8,13.1,3.9,806.71,399.69,2.82,29.11
2024-02-22,9,3,Amazon_Logistics,PRIORITY,3.06,13.0,12.9,4.0,675.14,606.75,3.76,12.17
2023-08-22,4,1,Amazon_Logistics,PRIORITY,1.58,11.5,11.5,2.9,374.95,1707.51,2.99,12.88
2024-05-28,1,1,UPS,STANDARD,5.59,16.8,11.8,6.1,1210.05,1274.94,6.68,12.41
2023-12-05,8,3,LaserShip,OVERNIGHT,1.1,11.9,7.5,2.4,211.57,1531.09,1.62,20.53
2024-06-10,9,7,LaserShip,STANDARD,6.43,22.6,15.9,9.8,3513.04,1152.55,8.44,13.69
2024-10-20,3,8,DHL,EXPRESS,8.52,23.4,19.6,12.3,5660.61,635.52,4.08,37.74
2024-09-17,2,9,UPS,EXPRESS,1.52,12.6,9.2,3.6,418.36,1045.34,3.71,19.36
2023-01-20,9,9,FedEx,PRIORITY,8.3,23.9,16.9,13.9,5624.38,1123.76,3.52,28.54
2023-04-05,4,5,LaserShip,STANDARD,0.91,9.3,7.1,2.2,143.07,589.0,7.63,8.57
2024-02-18,7,2,DHL,STANDARD,0.76,10.3,9.0,1.8,165.13,1502.29,7.3,10.7
2024-08-04,4,1,Amazon_Logistics,ECONOMY,1.53,12.3,9.1,3.1,351.22,824.94,7.52,5.79
2024-10-16,9,7,DHL,STANDARD,4.05,16.0,15.0,4.7,1120.32,327.89,9.47,21.24
2023-03-10,5,3,OnTrac,PRIORITY,7.07,26.3,19.0,12.3,6127.45,1119.37,5.14,21.99
2024-10-25,6,9,DHL,EXPRESS,0.95,13.3,8.3,2.5,274.09,1494.08,3.7,29.88
2023-07-23,4,7,Amazon_Logistics,ECONOMY,1.77,12.0,8.9,3.2,344.96,373.42,9.66,9.67
2024-09-24,8,5,UPS,STANDARD,8.33,21.3,17.9,11.2,4295.73,1270.34,5.33,18.93
2023-02-12,9,3,DHL,EXPRESS,3.16,17.8,13.6,7.7,1852.83,1378.74,2.34,29.18
2023-03-26,5,4,LaserShip,ECONOMY,3.29,20.8,12.4,5.3,1367.35,1655.1,11.99,7.57
2024-08-29,1,2,DHL,STANDARD,5.33,13.5,11.7,7.7,1222.39,740.09,6.26,14.69
2024-06-27,8,5,UPS,OVERNIGHT,1.1,11.2,8.4,3.1,292.97,1901.25,1.06,35.49
2024-08-13,9,1,DHL,STANDARD,1.59,12.3,9.1,2.0,223.88,1285.58,6.26,13.13
2023-10-06,9,1,OnTrac,EXPRESS,0.65,10.5,8.8,2.1,198.97,260.58,2.4,16.76
2024-10-17,9,1,LaserShip,OVERNIGHT,3.25,15.4,11.8,4.3,790.45,1296.3,1.42,24.6
2024-10-22,5,8,OnTrac,ECONOMY,4.61,16.9,11.9,7.0,1408.41,1780.43,13.68,12.14
2023-01-24,4,3,LaserShip,ECONOMY,0.75,11.8,7.5,1.8,156.35,615.78,12.8,4.06
2024-07-05,4,9,FedEx,PRIORITY,5.61,18.3,13.3,10.2,2468.92,848.42,4.56,20.14
2023-02-18,7,8,UPS,STANDARD,4.08,18.3,12.2,6.8,1526.78,30.49,5.63,17.95
2023-03-09,3,3,OnTrac,STANDARD,5.79,23.0,20.0,11.4,5247.1,1424.22,6.31,16.34
2023-10-10,9,4,UPS,ECONOMY,1.5,13.5,9.1,2.9,358.03,1776.45,11.44,9.51
2024-08-22,2,7,USPS,ECONOMY,1.59,13.1,9.5,3.0,373.94,665.92,10.18,8.84
2024-07-29,6,2,LaserShip,ECONOMY,4.67,14.3,9.2,6.5,856.33,1211.09,10.48,6.44
2023-04-26,9,9,Amazon_Logistics,ECONOMY,7.58,28.0,17.9,8.6,4308.96,385.04,13.77,17.91
2023-09-15,9,5,OnTrac,ECONOMY,4.66,17.0,17.7,5.8,1733.96,293.09,14.11,11.17
