ship_date,origin_zip,dest_zip,origin_zone,dest_zone,carrier,service_level,package_weight_lbs,package_length_in,package_width_in,package_height_in,transit_time_days,shipping_cost_usd
2024-03-11,30038,10056,7,8,UPS,Ground,4.81,7.1,7.9,6.9,4.0,18.6
2024-03-11,90093,60077,4,6,FedEx,Priority,5.26,10.4,5.5,5.3,2.6,28.7
2024-03-11,99052,90042,4,4,Regional_Express,Ground,1.98,6.9,6.9,4.1,4.2,12.02
2024-03-11,55037,20075,5,8,DHL,Ground,1.08,9.0,5.7,5.1,4.9,24.07
2024-03-11,90020,40042,4,6,Amazon_Logistics,Ground,2.57,6.4,4.2,5.0,4.5,12.05
2024-03-11,10085,05024,8,8,Regional_Express,Ground,3.25,6.3,5.6,6.1,3.6,9.92
2024-03-11,10084,40091,8,6,Regional_Express,Ground,1.73,6.4,7.8,2.0,3.7,13.29
2024-03-11,10051,83080,8,2,OnTrac,Overnight,1.55,5.0,4.7,4.9,1.0,114.36
2024-03-11,20051,60014,8,6,DHL,Priority,1.74,4.0,3.0,2.7,3.2,26.31
2024-03-11,10038,30093,8,7,Amazon_Logistics,Overnight,5.33,10.7,6.8,9.1,1.0,83.25
2024-03-11,40014,10048,6,8,USPS,Priority,8.31,7.3,9.9,6.4,3.4,25.2
2024-03-11,83030,60090,2,6,OnTrac,Ground,0.29,8.3,8.4,6.1,4.2,17.76
2024-03-11,33092,30061,8,7,UPS,Ground,1.72,9.0,6.0,3.7,3.4,12.71
2024-03-11,20027,20083,8,8,Regional_Express,Ground,1.2,4.7,3.0,4.0,3.6,10.32
2024-03-11,60058,90070,6,4,Amazon_Logistics,Priority,0.38,8.3,6.0,6.7,,15.01
2024-03-11,50075,20012,5,8,Amazon_Logistics,Priority,0.74,4.0,5.4,5.2,3.1,19.59
2024-03-11,30048,70067,7,7,FedEx,Ground,2.99,4.0,5.1,6.1,2.3,16.85
2024-03-11,50058,80035,5,4,FedEx,Express,1.26,8.1,3.0,4.0,1.6,32.01
2024-03-12,48012,50044,7,5,UPS,Priority,4.44,6.2,4.4,4.7,3.2,25.0
2024-03-12,50072,10065,5,8,DHL,Overnight,0.31,5.2,3.5,4.4,1.7,119.42
2024-03-12,90084,60023,4,6,LaserShip,Ground,4.29,7.4,6.8,4.7,4.5,17.86
2024-03-12,90076,50082,4,5,LaserShip,Overnight,0.99,7.9,5.1,4.6,1.0,71.26
2024-03-12,90071,90059,4,4,FedEx,Ground,0.66,5.5,3.9,3.2,2.7,12.45
2024-03-12,48093,70098,7,7,UPS,Express,0.65,5.8,4.7,4.7,1.0,22.42
2024-03-12,48029,90075,7,4,UPS,Ground,7.02,8.8,6.0,5.1,4.1,24.57
2024-03-12,80072,30067,4,7,Regional_Express,Ground,1.69,7.8,5.2,2.0,5.6,11.9
2024-03-12,99046,60055,4,6,DHL,Priority,6.07,11.6,7.7,6.6,2.0,33.52
2024-03-12,10063,90047,8,4,USPS,Overnight,1.37,6.9,6.1,2.9,1.0,87.56
2024-03-12,60012,20091,6,8,OnTrac,Ground,1.25,6.4,4.5,4.1,4.4,12.89
2024-03-12,48039,70088,7,7,Regional_Express,Priority,0.84,7.4,3.8,2.6,3.6,13.18
2024-03-12,33084,60038,8,6,DHL,Priority,3.33,5.0,3.4,4.1,3.4,26.15
2024-03-12,10040,10097,8,8,LaserShip,Express,4.77,7.2,6.0,2.0,1.9,27.22
2024-03-12,20015,20011,8,8,OnTrac,Express,2.16,8.2,5.8,3.5,2.4,22.33
2024-03-12,60095,30049,6,7,UPS,Express,5.18,6.4,8.0,3.3,2.7,40.13
2024-03-12,30059,55065,7,5,FedEx,Ground,0.74,7.3,4.6,4.3,4.0,18.24
2024-03-12,97028,80092,5,4,USPS,Priority,15.16,14.8,10.9,8.2,3.6,27.82
2024-03-12,99041,90097,4,4,Regional_Express,Ground,0.35,9.9,6.0,2.0,3.4,8.7
2024-03-12,60049,20045,6,8,LaserShip,Priority,4.1,8.1,5.9,7.2,3.2,21.9
2024-03-12,20053,80086,8,4,DHL,Priority,36.93,20.2,12.8,2.0,2.8,140.67
2024-03-12,20019,90010,8,4,LaserShip,Express,0.61,8.8,3.2,5.8,3.6,29.15
2024-03-12,70034,10052,7,8,OnTrac,Priority,1.83,6.3,3.0,2.0,3.7,15.75
2024-03-12,20070,48039,8,7,Amazon_Logistics,Express,0.43,8.1,5.0,3.2,2.0,23.06
2024-03-12,40043,55035,6,5,Amazon_Logistics,Ground,4.42,6.3,3.5,2.0,18.929189399240386,14.6
2024-03-12,60070,90086,6,4,Amazon_Logistics,Priority,0.26,5.3,6.5,5.6,3.8,18.13
2024-03-12,80078,30011,4,7,Regional_Express,Express,10.51,13.0,8.3,3.2,1.6,57.27
2024-03-12,90047,10050,4,8,USPS,Ground,2.07,7.7,6.1,2.0,5.2,17.21
2024-03-12,48059,90041,7,4,Amazon_Logistics,Ground,1.65,5.3,7.4,3.4,4.5,14.58
2024-03-12,60049,05093,6,8,USPS,Ground,0.79,6.0,3.5,2.7,3.8,10.72
2024-03-12,99015,48087,4,7,OnTrac,Ground,4.71,5.2,6.3,2.0,5.3,20.42
2024-03-12,80060,55073,4,5,DHL,Priority,0.79,4.0,5.5,4.2,3.1,23.25
2024-03-12,60043,20025,6,8,DHL,Ground,0.18,6.2,4.0,2.7,4.3,19.7
2024-03-12,30023,30076,7,7,USPS,Ground,2.09,9.0,6.8,5.1,2.9,8.85
2024-03-12,20089,10048,8,8,FedEx,Ground,4.09,5.1,6.6,5.3,2.9,15.64
2024-03-12,50015,80088,5,4,FedEx,Ground,0.77,4.8,8.4,2.0,4.9,14.56
2024-03-12,90057,10087,4,8,Regional_Express,Express,0.34,6.3,4.8,5.3,2.2,31.88
2024-03-12,80097,99071,4,4,Amazon_Logistics,Ground,0.53,6.1,4.0,4.1,2.8,9.49
2024-03-12,80021,60090,4,6,Amazon_Logistics,Ground,0.57,5.8,6.2,4.8,4.1,13.01
2024-03-12,40081,50056,6,5,UPS,Ground,0.39,5.1,4.7,2.8,3.4,11.08
2024-03-12,14050,80085,7,4,DHL,Express,0.28,7.5,4.0,3.7,2.3,40.01
2024-03-12,48093,60058,7,6,DHL,Priority,1.53,8.9,4.9,3.7,4.0,18.58
2024-03-12,70062,60041,7,6,FedEx,Priority,0.34,6.4,3.8,5.2,2.6,24.09
2024-03-12,50053,80054,5,4,DHL,Express,1.28,4.4,4.1,2.5,1.9,28.81
2024-03-12,80024,33042,4,8,FedEx,Ground,2.73,5.3,6.1,7.1,4.8,26.93
2024-03-12,10041,70085,8,7,FedEx,Overnight,0.98,10.4,3.4,4.9,1.4,89.52
2024-03-12,90034,99090,4,4,FedEx,Priority,0.31,5.2,4.5,2.0,1.7,20.79
2024-03-12,70052,33085,7,8,Amazon_Logistics,Express,2.63,8.6,4.7,4.3,3.2,24.97
2024-03-12,60045,83031,6,2,OnTrac,Ground,1.23,9.6,3.7,4.2,5.2,16.2
2024-03-12,10037,33097,8,8,Amazon_Logistics,Ground,1.07,8.9,4.2,4.2,2.9,9.06
2024-03-12,40072,10085,6,8,FedEx,Ground,5.97,8.7,4.5,7.5,3.8,30.69
2024-03-12,60021,70066,6,7,DHL,Ground,1.24,6.2,4.4,5.1,5.0,15.4
2024-03-12,10037,90033,8,4,DHL,Ground,2.83,8.0,5.9,4.7,6.0,24.09
2024-03-12,30020,83011,7,2,UPS,Priority,1.37,9.3,5.4,4.1,4.0,35.47
2024-03-12,70077,10084,7,8,DHL,Ground,2.01,4.1,6.9,2.9,4.7,19.8
2024-03-12,48015,10067,7,8,USPS,Ground,31.55,20.8,13.8,8.7,3.3,42.98
2024-03-12,50029,50013,5,5,Regional_Express,Ground,0.18,6.9,5.3,6.1,2.6,9.91
2024-03-12,60092,40066,6,6,DHL,Priority,0.59,5.7,4.1,5.7,2.0,18.19
2024-03-12,90042,80083,4,4,Regional_Express,Ground,7.05,11.1,5.9,6.3,3.0,14.76
2024-03-12,80073,30088,4,7,Regional_Express,Ground,4.33,4.9,5.2,4.9,5.7,18.27
2024-03-13,90064,90071,4,4,FedEx,Ground,0.1,5.2,6.6,6.0,2.7,
2024-03-13,33090,70052,8,7,FedEx,Priority,3.58,8.6,5.7,5.1,1.4,24.16
2024-03-13,60031,20030,6,8,UPS,Overnight,3.25,9.7,6.9,3.8,1.0,87.12
2024-03-13,90097,83071,4,2,OnTrac,Overnight,1.55,7.5,3.1,5.3,1.6,72.52
2024-03-13,55089,48083,5,7,FedEx,Express,1.44,4.7,6.5,3.9,1.4,34.13
2024-03-13,30093,99030,7,4,USPS,Ground,1.47,4.3,5.9,5.3,5.4,13.89
2024-03-13,30096,60045,7,6,UPS,Ground,8.17,5.4,3.7,4.4,3.7,19.7
2024-03-13,14080,50081,7,5,USPS,Overnight,2.57,7.8,6.1,3.5,1.0,71.41
2024-03-13,05068,10077,8,8,FedEx,Ground,1.93,5.4,5.8,3.8,2.0,18.63
2024-03-13,33086,40085,8,6,UPS,Express,5.2,4.0,5.2,4.6,1.3,43.63
2024-03-13,40042,33074,6,8,Amazon_Logistics,Priority,1.95,4.3,7.0,2.0,2.6,16.77
2024-03-13,90082,48014,4,7,USPS,Express,1.94,6.9,6.8,4.4,2.4,31.85
2024-03-13,90085,30018,4,7,LaserShip,Ground,1.98,6.3,4.7,4.8,4.6,16.86
2024-03-13,33069,55056,8,5,OnTrac,Priority,0.84,7.4,7.0,5.2,3.3,20.41
2024-03-13,10032,40030,8,6,Amazon_Logistics,Ground,0.57,7.2,6.9,4.6,3.7,14.23
2024-03-13,40083,60065,6,6,OnTrac,Express,1.31,4.5,6.2,2.4,1.8,22.52
2024-03-13,70060,10011,7,8,USPS,Express,0.47,4.0,6.5,2.8,2.5,21.29
2024-03-13,10025,40032,8,6,Regional_Express,Ground,0.81,5.5,5.0,3.3,3.9,13.03
2024-03-13,90095,20087,4,8,OnTrac,Priority,2.48,6.3,5.0,3.1,3.2,22.81
2024-03-13,40034,40012,6,6,UPS,Ground,0.85,4.8,4.7,5.3,2.9,10.25
2024-03-13,05097,20082,8,8,LaserShip,Ground,2.9,4.0,5.7,2.8,3.1,11.61
2024-03-13,90019,90094,4,4,Regional_Express,Priority,1.32,4.0,3.4,5.9,2.7,12.75
2024-03-13,60092,05052,6,8,FedEx,Ground,2.7,6.6,6.3,4.3,3.4,22.0
2024-03-13,30020,99093,7,4,USPS,Express,1.09,5.8,4.2,2.7,1.7,31.99
2024-03-13,80080,60029,4,6,DHL,Express,0.4,6.7,6.5,5.1,2.1,33.41
2024-03-13,70041,33039,7,8,FedEx,Overnight,2.11,4.4,3.2,6.4,1.0,109.66
2024-03-13,55091,48092,5,7,Regional_Express,Priority,0.35,6.9,5.5,2.8,3.4,12.54
2024-03-13,50024,10035,5,8,UPS,Express,3.65,4.6,4.1,6.1,2.2,42.12
2024-03-13,30097,40085,7,6,USPS,Priority,1.45,5.9,4.5,3.6,3.2,16.35
2024-03-13,20088,83037,8,2,UPS,Overnight,6.27,6.6,3.0,6.4,1.5,182.23
2024-03-13,10044,80042,8,4,LaserShip,Priority,3.57,5.6,6.2,5.1,3.4,22.91
2024-03-13,70043,83083,7,2,LaserShip,Express,0.62,8.0,4.3,3.3,2.8,40.27
2024-03-13,20057,50071,8,5,UPS,Ground,1.85,7.5,6.6,5.3,4.5,18.47
2024-03-13,70088,48056,7,7,DHL,Express,4.74,5.3,5.8,2.4,1.8,36.18
2024-03-13,20084,40036,8,6,Regional_Express,Express,0.42,6.0,4.1,2.0,2.5,29.69
2024-03-13,50042,90081,5,4,USPS,Priority,0.38,4.3,4.6,2.0,3.2,17.15
2024-03-13,48097,90051,7,4,FedEx,Ground,31.99,14.7,11.5,8.9,4.4,67.21
2024-03-13,90039,60044,4,6,FedEx,Ground,1.53,4.2,5.7,2.0,2.8,17.27
2024-03-13,70075,33041,7,8,UPS,Express,0.35,6.4,5.9,3.2,1.1,26.67
2024-03-13,48037,99067,7,4,DHL,Priority,0.19,7.2,5.0,5.5,3.4,25.78
2024-03-13,20047,70053,8,7,FedEx,Priority,1.69,5.9,5.4,5.7,2.4,23.16
2024-03-13,60024,60083,6,6,OnTrac,Priority,1.36,6.8,5.3,5.3,3.4,14.97
2024-03-13,80055,90035,4,4,FedEx,Ground,4.51,5.7,6.5,4.7,2.3,18.02
2024-03-13,20059,90062,8,4,Amazon_Logistics,Ground,0.4,6.6,5.3,3.7,5.5,18.05
2024-03-13,99026,10075,4,8,DHL,Ground,1.2,5.4,7.0,4.9,5.0,24.29
2024-03-13,55090,20098,5,8,DHL,Priority,5.02,11.4,5.8,2.0,3.7,35.59
2024-03-13,70026,83046,7,2,OnTrac,Ground,2.27,6.3,5.5,3.6,6.9,23.98
2024-03-13,60027,20027,6,8,DHL,Ground,3.51,9.6,5.9,6.7,3.6,20.74
2024-03-13,80066,14039,4,7,USPS,Express,3.98,8.9,7.9,4.2,1.5,29.61
2024-03-13,90057,60046,4,6,LaserShip,Express,16.81,12.8,8.6,10.9,2.9,63.41
2024-03-13,20036,70080,8,7,DHL,Express,5.06,6.9,7.3,2.5,1.6,46.11
2024-03-13,90096,90023,4,4,USPS,Express,0.57,4.0,3.6,2.0,2.1,17.21
2024-03-13,90093,48045,4,7,DHL,Ground,6.13,7.3,7.2,3.7,5.1,28.06
2024-03-13,30077,70037,7,7,USPS,Overnight,4.06,4.2,6.2,2.0,1.0,60.56
2024-03-13,20081,10055,8,8,DHL,Express,4.97,7.8,5.9,5.2,1.7,37.66
2024-03-13,10096,80021,8,4,Regional_Express,Ground,2.46,4.0,6.3,4.8,5.5,16.95
2024-03-13,30096,10078,7,8,FedEx,Priority,4.09,4.0,4.4,4.5,3.1,28.72
2024-03-13,83022,97026,2,5,Regional_Express,Express,0.54,5.8,6.4,5.0,3.0,26.89
2024-03-13,60025,90011,6,4,Amazon_Logistics,Express,1.12,5.8,7.2,2.7,1.4,23.53
2024-03-14,83042,10068,2,8,DHL,Priority,4.05,4.0,5.1,4.6,4.3,44.55
2024-03-14,80059,60036,4,6,OnTrac,Ground,0.61,5.3,5.5,2.0,,14.78
2024-03-14,70041,80051,7,4,Amazon_Logistics,Overnight,3.46,4.0,3.6,3.9,1.0,93.51
2024-03-14,30025,48076,7,7,Amazon_Logistics,Express,2.37,7.6,6.9,2.8,1.0,24.79
2024-03-14,60075,10084,6,8,OnTrac,Ground,4.92,9.5,5.5,2.0,3.7,15.64
2024-03-14,10071,80070,8,4,USPS,Ground,2.89,7.7,5.0,3.3,4.9,18.64
2024-03-14,83060,40064,2,6,FedEx,Ground,1.15,5.0,6.9,2.1,4.3,21.31
2024-03-14,48035,10036,7,8,Regional_Express,Ground,0.13,6.4,3.6,3.2,4.7,10.06
2024-03-14,10054,10085,8,8,Regional_Express,Ground,2.24,4.4,6.8,3.8,3.6,11.72
2024-03-14,90027,60033,4,6,LaserShip,Priority,0.65,4.2,5.4,4.7,4.2,16.4
2024-03-14,10096,14017,8,7,Regional_Express,Overnight,0.34,4.0,5.2,2.4,1.3,57.99
2024-03-14,20022,97039,8,5,LaserShip,Ground,1.38,8.7,6.0,3.0,4.6,15.62
2024-03-14,90038,20020,4,8,USPS,Express,1.02,6.5,3.5,3.6,3.5,32.27
2024-03-14,33013,10043,8,8,Regional_Express,Priority,1.02,8.0,6.8,2.0,2.2,11.46
2024-03-14,70054,60044,7,6,FedEx,Ground,11.01,12.6,9.0,7.6,3.2,25.98
2024-03-14,60030,10073,6,8,DHL,Priority,18.01,12.0,9.0,9.5,2.1,53.49
2024-03-14,10086,10078,8,8,Regional_Express,Priority,2.51,7.7,5.4,3.3,3.7,13.7
2024-03-14,20095,30044,8,7,UPS,Priority,2.87,6.5,3.7,4.1,2.3,22.1
2024-03-14,60056,50043,6,5,Regional_Express,Ground,3.88,6.2,3.2,2.3,4.9,11.15
2024-03-14,10081,90056,8,4,FedEx,Ground,3.99,5.0,6.9,4.6,4.1,22.91
2024-03-14,20037,80061,8,4,FedEx,Overnight,5.03,9.0,4.0,4.6,2.1,122.59
2024-03-14,70090,90079,7,4,UPS,Ground,1.45,7.9,5.7,2.0,4.7,14.59
2024-03-14,10092,60096,8,6,USPS,Express,1.85,5.6,4.4,2.2,1.9,26.12
2024-03-14,33052,83015,8,2,OnTrac,Ground,0.73,7.3,3.7,2.0,6.5,19.19
2024-03-14,48011,20062,7,8,Amazon_Logistics,Priority,0.61,8.9,6.0,3.1,2.8,14.73
2024-03-14,10090,10031,8,8,FedEx,Express,2.02,7.6,6.3,2.0,1.4,30.28
2024-03-14,90072,10071,4,8,Regional_Express,Ground,0.73,6.2,4.8,4.2,4.7,14.77
2024-03-14,60019,60023,6,6,USPS,Priority,0.47,7.0,6.6,3.0,2.0,10.45
2024-03-14,90095,10036,4,8,UPS,Express,1.24,5.6,4.1,4.7,2.5,37.55
2024-03-14,60068,50076,6,5,UPS,Priority,0.25,6.3,5.4,5.4,2.9,17.44
2024-03-14,30096,14042,7,7,DHL,Ground,1.81,4.0,3.9,3.0,4.4,18.76
2024-03-14,10052,10037,8,8,FedEx,Ground,0.67,7.0,4.5,2.6,2.0,15.3
2024-03-14,90081,48060,4,7,Amazon_Logistics,Ground,1.42,8.8,6.8,4.4,4.8,15.12
2024-03-14,33069,50045,8,5,LaserShip,Ground,1.13,6.1,5.1,4.9,5.5,15.24
2024-03-14,90035,10083,4,8,Amazon_Logistics,Ground,1.18,8.0,4.9,3.7,4.3,15.44
2024-03-14,50028,10054,5,8,OnTrac,Priority,13.24,10.6,9.4,8.1,2.9,44.46
2024-03-14,70013,40021,7,6,Regional_Express,Ground,0.47,4.3,3.9,3.8,5.1,9.96
2024-03-14,40018,33087,6,8,LaserShip,Ground,0.12,6.5,5.3,2.0,3.7,11.23
2024-03-14,40014,70034,6,7,Regional_Express,Overnight,4.12,5.5,4.7,6.4,2.6,78.38
2024-03-14,20067,20042,8,8,UPS,Ground,1.84,8.4,7.2,2.3,3.3,9.96
2024-03-14,60041,90033,6,4,Amazon_Logistics,Priority,2.01,4.0,4.9,2.2,2.6,16.65
2024-03-14,50064,90084,5,4,LaserShip,Ground,0.6,4.5,3.0,2.0,4.8,9.59
2024-03-14,80063,30051,4,7,UPS,Express,3.93,9.5,7.3,2.5,2.1,42.5
2024-03-14,33078,90061,8,4,Amazon_Logistics,Express,1.12,6.9,5.5,4.6,3.0,30.09
2024-03-14,30058,70037,7,7,FedEx,Ground,1.4,6.7,5.0,2.0,2.4,15.04
2024-03-14,99069,10063,4,8,FedEx,Ground,3.02,6.9,4.8,4.1,3.9,21.8
2024-03-14,80087,30098,4,7,Amazon_Logistics,Overnight,1.32,4.0,6.4,4.5,1.7,80.24
2024-03-14,48040,30070,7,7,OnTrac,Priority,2.38,8.1,5.1,4.5,1.9,13.83
2024-03-14,10047,55015,8,5,DHL,Overnight,12.75,7.1,7.3,6.1,1.1,208.23
2024-03-14,20088,33017,8,8,Amazon_Logistics,Ground,2.93,6.1,6.9,4.8,3.6,10.71
2024-03-14,83072,80060,2,4,OnTrac,Express,0.92,5.2,6.6,5.8,2.7,29.33
2024-03-14,90089,90091,4,4,OnTrac,Ground,0.2,6.3,6.0,7.3,3.3,11.18
2024-03-14,48016,90075,7,4,FedEx,Express,2.07,6.7,5.6,4.4,,43.94
2024-03-14,48085,20076,7,8,OnTrac,Express,2.32,9.6,4.5,3.1,1.5,23.56
2024-03-14,80016,10059,4,8,USPS,Priority,0.48,5.3,6.6,2.0,3.8,22.31
2024-03-14,10034,10081,8,8,LaserShip,Overnight,3.85,8.5,6.0,4.3,1.6,73.1
2024-03-14,60093,80093,6,4,Regional_Express,Ground,0.84,5.8,3.4,2.0,4.4,11.57
2024-03-14,40072,30088,6,7,UPS,Overnight,8.26,11.6,8.2,5.2,1.1,112.27
2024-03-15,50045,83063,5,2,UPS,Ground,1.72,4.3,3.9,6.0,4.8,16.38
2024-03-15,90088,60013,4,6,OnTrac,Overnight,1.09,6.4,5.6,4.9,2.2,85.69
2024-03-15,55022,90011,5,4,USPS,Ground,0.61,5.4,6.1,6.9,4.7,9.6
2024-03-15,90088,48032,4,7,UPS,Ground,1.37,5.2,7.1,3.5,4.1,14.83
2024-03-15,90048,05040,4,8,Regional_Express,Express,0.26,5.3,3.0,4.0,4.3,30.46
2024-03-15,10041,90030,8,4,USPS,Express,5.87,11.7,6.2,7.0,4.1,42.07
2024-03-15,70074,60068,7,6,USPS,Priority,0.1,4.5,5.1,5.9,4.0,14.27
2024-03-15,10015,90090,8,4,FedEx,Overnight,0.57,7.9,4.2,4.0,1.8,131.55
2024-03-15,60095,83012,6,2,Regional_Express,Ground,0.42,7.1,4.8,3.5,6.0,14.14
2024-03-15,30019,80055,7,4,FedEx,Ground,8.22,5.3,3.0,5.3,4.0,30.97
2024-03-15,83098,80031,2,4,USPS,Priority,4.77,7.0,3.6,9.7,3.7,19.52
2024-03-15,55029,55044,5,5,Amazon_Logistics,Ground,0.51,4.6,3.0,3.7,5.1,7.21
2024-03-15,30059,48068,7,7,OnTrac,Ground,2.7,8.5,5.3,2.5,3.4,10.69
2024-03-15,10034,50010,8,5,Amazon_Logistics,Priority,0.52,5.8,7.6,4.1,2.9,17.32
2024-03-15,90020,20095,4,8,Amazon_Logistics,Express,0.54,8.1,5.4,4.7,4.1,40.84
2024-03-15,80096,90029,4,4,USPS,Priority,2.69,4.6,4.3,3.1,1.9,15.48
2024-03-15,20082,50062,8,5,UPS,Express,2.88,6.3,4.8,3.3,2.3,42.95
2024-03-15,90091,10056,4,8,FedEx,Ground,5.41,9.7,6.2,3.5,4.3,32.27
2024-03-15,20072,50027,8,5,Amazon_Logistics,Priority,2.16,9.0,4.3,4.4,3.4,20.97
2024-03-15,20093,90075,8,4,DHL,Ground,8.05,9.6,10.1,7.7,6.0,41.4
2024-03-15,10087,33063,8,8,OnTrac,Priority,1.15,5.9,4.6,4.0,2.6,15.37
2024-03-15,90068,30019,4,7,Amazon_Logistics,Ground,7.66,7.8,5.0,5.9,4.9,22.48
2024-03-15,10023,40069,8,6,UPS,Ground,14.27,9.6,11.7,9.1,3.9,30.39
2024-03-15,50092,40080,5,6,FedEx,Ground,1.26,9.3,6.3,3.9,3.0,16.99
2024-03-15,30085,50074,7,5,UPS,Express,1.84,6.4,4.5,2.8,2.1,31.27
2024-03-15,20095,90051,8,4,Amazon_Logistics,Ground,1.8,4.9,3.0,3.9,,15.7
2024-03-15,90019,50031,4,5,UPS,Ground,3.64,4.0,4.9,4.7,4.2,12.95
2024-03-15,50064,70082,5,7,OnTrac,Ground,0.96,7.0,4.0,2.8,3.9,13.48
2024-03-15,10017,80088,8,4,OnTrac,Priority,4.36,8.8,7.8,4.2,3.1,28.5
2024-03-15,20080,60070,8,6,LaserShip,Priority,2.64,4.7,3.9,3.8,4.4,19.2
2024-03-15,70088,70066,7,7,USPS,Express,0.44,6.2,4.6,3.5,3.9,18.66
2024-03-15,48080,60059,7,6,Amazon_Logistics,Priority,2.94,6.5,6.7,3.6,2.1,17.55
2024-03-15,33010,20063,8,8,USPS,Express,1.02,5.2,3.5,2.0,2.2,20.26
2024-03-15,55040,10032,5,8,Regional_Express,Express,0.42,5.9,4.4,5.0,2.8,29.73
2024-03-15,33044,80032,8,4,OnTrac,Overnight,1.25,4.2,6.0,2.9,1.7,87.4
2024-03-15,30020,90096,7,4,Regional_Express,Express,10.25,4.0,6.0,6.9,3.0,58.99
2024-03-15,80049,83093,4,2,USPS,Ground,3.36,8.0,7.9,4.1,5.4,16.22
2024-03-15,33018,50072,8,5,OnTrac,Ground,0.97,5.6,3.7,4.4,7.8,13.83
2024-03-15,33029,20078,8,8,Regional_Express,Priority,0.43,6.3,3.0,2.7,2.5,9.98
2024-03-15,60019,33034,6,8,OnTrac,Express,1.27,6.7,5.9,5.3,3.1,26.6
2024-03-15,70051,40096,7,6,Regional_Express,Ground,1.66,11.4,3.9,4.3,3.7,13.23
2024-03-15,55056,55094,5,5,Regional_Express,Ground,1.33,10.6,5.1,3.5,4.8,9.7
2024-03-15,90078,97048,4,5,DHL,Priority,1.24,4.3,6.7,4.5,4.0,23.93
2024-03-15,70045,40036,7,6,Regional_Express,Express,0.39,5.0,5.1,3.2,3.1,24.87
2024-03-15,90029,99057,4,4,UPS,Express,7.95,7.0,9.6,8.0,1.8,35.44
2024-03-15,60059,60031,6,6,Regional_Express,Express,3.33,8.5,7.4,2.4,3.1,27.1
2024-03-15,20087,10013,8,8,DHL,Ground,4.14,4.0,6.3,2.0,4.7,16.86
2024-03-15,90049,99070,4,4,FedEx,Ground,0.85,6.2,5.8,5.5,2.1,11.94
2024-03-15,48075,55019,7,5,Regional_Express,Ground,1.99,8.2,5.3,2.1,5.2,11.35
2024-03-15,10083,40037,8,6,UPS,Ground,3.17,9.4,6.1,4.1,3.7,16.06
2024-03-15,10017,80029,8,4,LaserShip,Overnight,11.41,8.4,9.1,7.6,1.2,158.33
2024-03-15,30056,99014,7,4,Regional_Express,Ground,1.6,6.6,4.1,5.1,7.6,14.28
2024-03-15,48036,48048,7,7,OnTrac,Ground,0.5,8.7,3.2,4.4,3.7,8.9
2024-03-16,90061,70032,4,7,Regional_Express,Express,4.13,6.8,7.1,2.3,4.1,36.66
2024-03-16,30077,83047,7,2,USPS,Ground,3.66,7.3,5.4,6.6,5.6,24.91
2024-03-16,30063,10073,7,8,Amazon_Logistics,Ground,1.36,6.6,7.6,4.1,4.9,11.04
2024-03-16,10096,30035,8,7,Amazon_Logistics,Express,1.19,5.6,5.3,3.9,3.1,24.74
2024-03-16,60044,40028,6,6,DHL,Express,1.36,6.2,3.5,3.2,5.4,29.31
2024-03-16,70056,80081,7,4,LaserShip,Ground,0.9,9.2,7.2,2.0,5.5,14.62
2024-03-16,40028,80032,6,4,Regional_Express,Express,3.17,5.7,7.0,5.6,2.8,26.17
2024-03-16,10012,50010,8,5,LaserShip,Ground,0.62,7.2,5.4,4.1,6.4,14.9
2024-03-16,10025,30059,8,7,FedEx,Ground,17.61,12.1,6.0,6.2,4.5,31.3
2024-03-16,60044,70055,6,7,Amazon_Logistics,Ground,1.92,8.3,5.3,4.7,3.9,12.37
2024-03-17,70067,90060,7,4,FedEx,Ground,0.56,6.8,5.9,2.0,7.6,22.99
2024-03-17,10071,97062,8,5,Regional_Express,Overnight,1.0,9.8,4.3,5.8,2.2,66.41
2024-03-17,60036,30058,6,7,Regional_Express,Priority,0.68,6.6,6.4,2.1,4.0,15.45
2024-03-17,50083,70018,5,7,DHL,Express,0.43,4.0,5.1,2.0,2.7,31.37
2024-03-17,60041,10093,6,8,FedEx,Priority,1.12,7.5,5.1,3.5,4.3,20.96
2024-03-17,30052,10094,7,8,Amazon_Logistics,Priority,1.2,7.0,5.0,2.7,3.3,14.23
2024-03-17,90024,33039,4,8,Regional_Express,Priority,2.88,6.8,7.4,4.6,3.9,25.22
2024-03-17,10067,50075,8,5,Regional_Express,Priority,1.5,7.8,6.1,2.2,24.861093187352633,17.62
2024-03-17,80086,90058,4,4,Regional_Express,Express,0.15,7.0,4.2,4.8,3.0,22.06
2024-03-17,30035,70058,7,7,Regional_Express,Ground,1.52,7.3,3.9,4.6,2.6,10.35
2024-03-17,20057,80066,8,4,OnTrac,Priority,6.16,5.7,4.8,8.3,2.4,25.8
2024-03-17,50028,20072,5,8,USPS,Priority,2.05,6.3,6.1,5.0,3.6,18.23
2024-03-17,30040,50092,7,5,Regional_Express,Express,3.74,7.7,6.2,2.0,2.5,32.31
2024-03-17,10085,50085,8,5,DHL,Priority,4.55,10.9,3.0,5.5,4.2,33.82
2024-03-17,80021,55015,4,5,LaserShip,Priority,0.43,6.3,6.1,5.2,4.2,15.06
2024-03-17,80024,70028,4,7,Amazon_Logistics,Priority,3.66,11.3,5.2,2.7,3.5,19.64
